STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
OR,2001Q4,"$202,826 ","$121,780 ","$81,046 ",40.00%,1.091,1.187
OR,2002Q1,"$206,195 ","$122,489 ","$83,706 ",40.60%,1.109,1.227
OR,2002Q2,"$209,767 ","$123,269 ","$86,498 ",41.20%,1.128,1.271
OR,2002Q3,"$213,559 ","$123,911 ","$89,648 ",42.00%,1.149,1.32
OR,2002Q4,"$217,609 ","$124,312 ","$93,297 ",42.90%,1.171,1.377
OR,2003Q1,"$221,987 ","$124,529 ","$97,458 ",43.90%,1.194,1.443
OR,2003Q2,"$226,765 ","$124,729 ","$102,036 ",45.00%,1.22,1.514
OR,2003Q3,"$232,071 ","$125,406 ","$106,665 ",46.00%,1.248,1.585
OR,2003Q4,"$238,136 ","$126,988 ","$111,148 ",46.70%,1.281,1.654
OR,2004Q1,"$245,118 ","$129,587 ","$115,531 ",47.10%,1.318,1.719
OR,2004Q2,"$253,195 ","$133,192 ","$120,003 ",47.40%,1.362,1.788
OR,2004Q3,"$262,556 ","$137,118 ","$125,438 ",47.80%,1.412,1.872
OR,2004Q4,"$273,261 ","$140,831 ","$132,429 ",48.50%,1.47,1.98
OR,2005Q1,"$285,287 ","$143,952 ","$141,335 ",49.50%,1.535,2.118
OR,2005Q2,"$298,493 ","$146,542 ","$151,951 ",50.90%,1.606,2.282
OR,2005Q3,"$312,441 ","$148,873 ","$163,568 ",52.40%,1.681,2.462
OR,2005Q4,"$326,364 ","$151,193 ","$175,171 ",53.70%,1.756,2.644
OR,2006Q1,"$339,510 ","$153,709 ","$185,800 ",54.70%,1.826,2.812
OR,2006Q2,"$351,289 ","$156,256 ","$195,033 ",55.50%,1.89,2.96
OR,2006Q3,"$361,254 ","$158,695 ","$202,558 ",56.10%,1.943,3.083
OR,2006Q4,"$369,140 ","$160,856 ","$208,284 ",56.40%,1.986,3.18
OR,2007Q1,"$374,745 ","$162,821 ","$211,924 ",56.60%,2.016,3.248
OR,2007Q2,"$377,632 ","$164,395 ","$213,236 ",56.50%,2.031,3.278
OR,2007Q3,"$377,710 ","$166,062 ","$211,649 ",56.00%,2.032,3.262
OR,2007Q4,"$375,298 ","$168,135 ","$207,163 ",55.20%,2.019,3.2
OR,2008Q1,"$370,802 ","$170,808 ","$199,995 ",53.90%,1.995,3.097
OR,2008Q2,"$364,748 ","$173,692 ","$191,055 ",52.40%,1.962,2.964
OR,2008Q3,"$357,654 ","$176,298 ","$181,355 ",50.70%,1.924,2.818
OR,2008Q4,"$350,150 ","$178,124 ","$172,025 ",49.10%,1.883,2.677
OR,2009Q1,"$342,804 ","$178,796 ","$164,008 ",47.80%,1.844,2.555
OR,2009Q2,"$335,804 ","$178,717 ","$157,087 ",46.80%,1.806,2.45
OR,2009Q3,"$329,479 ","$178,336 ","$151,143 ",45.90%,1.772,2.359
OR,2009Q4,"$323,685 ","$178,137 ","$145,548 ",45.00%,1.741,2.273
OR,2010Q1,"$318,048 ","$178,269 ","$139,779 ",43.90%,1.711,2.181
OR,2010Q2,"$312,291 ","$179,212 ","$133,078 ",42.60%,1.68,2.079
OR,2010Q3,"$306,212 ","$180,563 ","$125,649 ",41.00%,1.647,1.966
OR,2010Q4,"$300,554 ","$182,143 ","$118,411 ",39.40%,1.617,1.856
OR,2011Q1,"$296,022 ","$183,984 ","$112,038 ",37.80%,1.592,1.764
OR,2011Q2,"$293,268 ","$185,581 ","$107,687 ",36.70%,1.577,1.699
OR,2011Q3,"$292,712 ","$187,077 ","$105,634 ",36.10%,1.575,1.671
OR,2011Q4,"$294,299 ","$188,430 ","$105,869 ",36.00%,1.583,1.678
OR,2012Q1,"$297,986 ","$189,575 ","$108,411 ",36.40%,1.603,1.721
OR,2012Q2,"$303,749 ","$190,699 ","$113,050 ",37.20%,1.634,1.798
OR,2012Q3,"$311,287 ","$191,857 ","$119,430 ",38.40%,1.674,1.903
OR,2012Q4,"$320,031 ","$193,150 ","$126,881 ",39.60%,1.721,2.026
OR,2013Q1,"$329,617 ","$194,653 ","$134,964 ",40.90%,1.773,2.159
OR,2013Q2,"$339,334 ","$196,336 ","$142,998 ",42.10%,1.825,2.292
OR,2013Q3,"$348,660 ","$198,145 ","$150,515 ",43.20%,1.875,2.417
OR,2013Q4,"$357,478 ","$200,023 ","$157,455 ",44.00%,1.923,2.534
OR,2014Q1,"$365,861 ","$203,975 ","$161,885 ",44.20%,1.968,2.61
OR,2014Q2,"$374,081 ","$204,372 ","$169,709 ",45.40%,2.012,2.741
OR,2014Q3,"$382,485 ","$208,904 ","$173,581 ",45.40%,2.057,2.809
OR,2014Q4,"$391,491 ","$213,345 ","$178,146 ",45.50%,2.106,2.889
OR,2015Q1,"$401,370 ","$213,768 ","$187,602 ",46.70%,2.159,3.048
OR,2015Q2,"$412,243 ","$211,945 ","$200,298 ",48.60%,2.217,3.26
OR,2015Q3,"$423,968 ","$213,331 ","$210,636 ",49.70%,2.281,3.435
OR,2015Q4,"$436,299 ","$215,599 ","$220,700 ",50.60%,2.347,3.606
OR,2016Q1,"$448,949 ","$218,013 ","$230,936 ",51.40%,2.415,3.781
PA,1975Q1,"$30,379 ","$27,343 ","$3,036 ",10.00%,0.243,0.002
PA,1975Q2,"$30,806 ","$27,552 ","$3,254 ",10.60%,0.246,0.002
PA,1975Q3,"$31,264 ","$27,692 ","$3,572 ",11.40%,0.25,0.002
PA,1975Q4,"$31,710 ","$27,852 ","$3,858 ",12.20%,0.253,0.002
PA,1976Q1,"$32,185 ","$28,108 ","$4,078 ",12.70%,0.257,0.002
PA,1976Q2,"$32,678 ","$28,448 ","$4,231 ",12.90%,0.261,0.002
PA,1976Q3,"$33,128 ","$28,857 ","$4,271 ",12.90%,0.265,0.002
PA,1976Q4,"$33,564 ","$29,317 ","$4,247 ",12.70%,0.268,0.002
PA,1977Q1,"$34,098 ","$29,806 ","$4,293 ",12.60%,0.272,0.002
PA,1977Q2,"$34,785 ","$30,318 ","$4,467 ",12.80%,0.278,0.002
PA,1977Q3,"$35,536 ","$30,836 ","$4,700 ",13.20%,0.284,0.002
PA,1977Q4,"$36,322 ","$31,345 ","$4,977 ",13.70%,0.29,0.003
PA,1978Q1,"$37,123 ","$31,843 ","$5,280 ",14.20%,0.297,0.003
PA,1978Q2,"$37,950 ","$32,342 ","$5,608 ",14.80%,0.303,0.003
PA,1978Q3,"$38,806 ","$32,878 ","$5,927 ",15.30%,0.31,0.003
PA,1978Q4,"$39,749 ","$33,484 ","$6,265 ",15.80%,0.318,0.003
PA,1979Q1,"$40,769 ","$34,178 ","$6,591 ",16.20%,0.326,0.003
PA,1979Q2,"$41,767 ","$34,937 ","$6,829 ",16.40%,0.334,0.004
PA,1979Q3,"$42,633 ","$35,724 ","$6,909 ",16.20%,0.341,0.004
PA,1979Q4,"$43,364 ","$36,502 ","$6,862 ",15.80%,0.347,0.004
PA,1980Q1,"$43,952 ","$37,239 ","$6,713 ",15.30%,0.351,0.004
PA,1980Q2,"$44,436 ","$37,960 ","$6,476 ",14.60%,0.355,0.003
PA,1980Q3,"$44,921 ","$38,681 ","$6,240 ",13.90%,0.359,0.003
PA,1980Q4,"$45,356 ","$39,424 ","$5,931 ",13.10%,0.362,0.003
PA,1981Q1,"$45,747 ","$40,211 ","$5,535 ",12.10%,0.366,0.003
PA,1981Q2,"$46,104 ","$41,028 ","$5,076 ",11.00%,0.368,0.003
PA,1981Q3,"$46,421 ","$41,870 ","$4,551 ",9.80%,0.371,0.002
PA,1981Q4,"$46,735 ","$42,731 ","$4,004 ",8.60%,0.373,0.002
PA,1982Q1,"$47,130 ","$43,600 ","$3,530 ",7.50%,0.377,0.002
PA,1982Q2,"$47,567 ","$44,459 ","$3,108 ",6.50%,0.38,0.002
PA,1982Q3,"$48,020 ","$45,286 ","$2,734 ",5.70%,0.384,0.001
PA,1982Q4,"$48,563 ","$46,060 ","$2,503 ",5.20%,0.388,0.001
PA,1983Q1,"$49,224 ","$46,763 ","$2,461 ",5.00%,0.393,0.001
PA,1983Q2,"$49,961 ","$47,463 ","$2,498 ",5.00%,0.399,0.001
PA,1983Q3,"$50,726 ","$48,190 ","$2,536 ",5.00%,0.405,0.001
PA,1983Q4,"$51,484 ","$48,910 ","$2,574 ",5.00%,0.411,0.002
PA,1984Q1,"$52,249 ","$49,637 ","$2,612 ",5.00%,0.418,0.002
PA,1984Q2,"$53,049 ","$50,396 ","$2,652 ",5.00%,0.424,0.002
PA,1984Q3,"$53,872 ","$51,178 ","$2,694 ",5.00%,0.43,0.002
PA,1984Q4,"$54,729 ","$51,993 ","$2,736 ",5.00%,0.437,0.003
PA,1985Q1,"$55,664 ","$52,881 ","$2,783 ",5.00%,0.445,0.003
PA,1985Q2,"$56,711 ","$53,876 ","$2,836 ",5.00%,0.453,0.004
PA,1985Q3,"$57,881 ","$54,987 ","$2,894 ",5.00%,0.463,0.005
PA,1985Q4,"$59,209 ","$56,248 ","$2,960 ",5.00%,0.473,0.007
PA,1986Q1,"$60,754 ","$57,716 ","$3,038 ",5.00%,0.485,0.01
PA,1986Q2,"$62,556 ","$59,428 ","$3,128 ",5.00%,0.5,0.014
PA,1986Q3,"$64,629 ","$61,398 ","$3,231 ",5.00%,0.516,0.022
PA,1986Q4,"$66,960 ","$63,612 ","$3,348 ",5.00%,0.535,0.035
PA,1987Q1,"$69,520 ","$66,044 ","$3,476 ",5.00%,0.556,0.058
PA,1987Q2,"$72,259 ","$68,646 ","$3,613 ",5.00%,0.577,0.095
PA,1987Q3,"$75,072 ","$71,318 ","$3,754 ",5.00%,0.6,0.154
PA,1987Q4,"$77,819 ","$73,015 ","$4,804 ",6.20%,0.622,0.242
PA,1988Q1,"$80,408 ","$73,676 ","$6,732 ",8.40%,0.643,0.339
PA,1988Q2,"$82,786 ","$74,360 ","$8,426 ",10.20%,0.662,0.425
PA,1988Q3,"$84,860 ","$75,066 ","$9,795 ",11.50%,0.678,0.495
PA,1988Q4,"$86,605 ","$75,785 ","$10,820 ",12.50%,0.692,0.547
PA,1989Q1,"$88,081 ","$76,520 ","$11,561 ",13.10%,0.704,0.586
PA,1989Q2,"$89,349 ","$77,236 ","$12,113 ",13.60%,0.714,0.615
PA,1989Q3,"$90,446 ","$77,923 ","$12,522 ",13.80%,0.723,0.636
PA,1989Q4,"$91,333 ","$78,566 ","$12,767 ",14.00%,0.73,0.649
PA,1990Q1,"$91,996 ","$79,137 ","$12,859 ",14.00%,0.735,0.652
PA,1990Q2,"$92,477 ","$79,715 ","$12,762 ",13.80%,0.739,0.647
PA,1990Q3,"$92,999 ","$80,318 ","$12,681 ",13.60%,0.743,0.644
PA,1990Q4,"$93,470 ","$80,984 ","$12,485 ",13.40%,0.747,0.634
PA,1991Q1,"$93,956 ","$81,737 ","$12,219 ",13.00%,0.751,0.621
PA,1991Q2,"$94,485 ","$82,502 ","$11,983 ",12.70%,0.755,0.61
PA,1991Q3,"$95,097 ","$83,201 ","$11,896 ",12.50%,0.76,0.606
PA,1991Q4,"$95,790 ","$83,755 ","$12,035 ",12.60%,0.765,0.614
PA,1992Q1,"$96,509 ","$84,148 ","$12,361 ",12.80%,0.771,0.633
PA,1992Q2,"$97,199 ","$84,457 ","$12,741 ",13.10%,0.777,0.653
PA,1992Q3,"$97,861 ","$84,882 ","$12,980 ",13.30%,0.782,0.665
PA,1992Q4,"$98,521 ","$85,597 ","$12,924 ",13.10%,0.787,0.662
PA,1993Q1,"$99,192 ","$86,680 ","$12,513 ",12.60%,0.793,0.638
PA,1993Q2,"$99,893 ","$88,028 ","$11,865 ",11.90%,0.798,0.604
PA,1993Q3,"$100,608 ","$89,365 ","$11,244 ",11.20%,0.804,0.572
PA,1993Q4,"$101,315 ","$90,443 ","$10,872 ",10.70%,0.81,0.553
PA,1994Q1,"$101,962 ","$91,093 ","$10,869 ",10.70%,0.815,0.553
PA,1994Q2,"$102,518 ","$91,447 ","$11,070 ",10.80%,0.819,0.564
PA,1994Q3,"$102,977 ","$91,713 ","$11,263 ",10.90%,0.823,0.574
PA,1994Q4,"$103,350 ","$92,100 ","$11,250 ",10.90%,0.826,0.574
PA,1995Q1,"$103,710 ","$92,777 ","$10,933 ",10.50%,0.829,0.559
PA,1995Q2,"$104,122 ","$93,632 ","$10,490 ",10.10%,0.832,0.537
PA,1995Q3,"$104,587 ","$94,558 ","$10,029 ",9.60%,0.836,0.514
PA,1995Q4,"$105,106 ","$95,430 ","$9,676 ",9.20%,0.84,0.496
PA,1996Q1,"$105,673 ","$96,145 ","$9,528 ",9.00%,0.844,0.488
PA,1996Q2,"$106,271 ","$96,746 ","$9,526 ",9.00%,0.849,0.488
PA,1996Q3,"$106,882 ","$97,279 ","$9,603 ",9.00%,0.854,0.492
PA,1996Q4,"$107,493 ","$97,799 ","$9,694 ",9.00%,0.859,0.497
PA,1997Q1,"$108,127 ","$98,349 ","$9,778 ",9.00%,0.864,0.502
PA,1997Q2,"$108,793 ","$98,939 ","$9,854 ",9.10%,0.869,0.506
PA,1997Q3,"$109,539 ","$99,563 ","$9,976 ",9.10%,0.875,0.512
PA,1997Q4,"$110,396 ","$100,217 ","$10,179 ",9.20%,0.882,0.523
PA,1998Q1,"$111,373 ","$100,898 ","$10,475 ",9.40%,0.89,0.539
PA,1998Q2,"$112,487 ","$101,556 ","$10,931 ",9.70%,0.899,0.563
PA,1998Q3,"$113,727 ","$102,155 ","$11,572 ",10.20%,0.909,0.597
PA,1998Q4,"$115,093 ","$102,654 ","$12,439 ",10.80%,0.92,0.642
PA,1999Q1,"$116,552 ","$103,036 ","$13,516 ",11.60%,0.931,0.698
PA,1999Q2,"$118,088 ","$103,365 ","$14,723 ",12.50%,0.944,0.761
PA,1999Q3,"$119,708 ","$103,737 ","$15,972 ",13.30%,0.957,0.826
PA,1999Q4,"$121,414 ","$104,241 ","$17,172 ",14.10%,0.97,0.888
PA,2000Q1,"$123,225 ","$104,909 ","$18,316 ",14.90%,0.985,0.946
PA,2000Q2,"$125,146 ","$105,785 ","$19,361 ",15.50%,1,1
PA,2000Q3,"$127,196 ","$106,767 ","$20,429 ",16.10%,1.016,1.056
PA,2000Q4,"$129,414 ","$107,789 ","$21,625 ",16.70%,1.034,1.12
PA,2001Q1,"$131,811 ","$108,865 ","$22,946 ",17.40%,1.053,1.195
PA,2001Q2,"$134,378 ","$109,835 ","$24,543 ",18.30%,1.074,1.28
PA,2001Q3,"$137,112 ","$110,771 ","$26,341 ",19.20%,1.096,1.376
PA,2001Q4,"$140,029 ","$111,681 ","$28,348 ",20.20%,1.119,1.482
PA,2002Q1,"$143,158 ","$112,500 ","$30,658 ",21.40%,1.144,1.601
PA,2002Q2,"$146,503 ","$113,288 ","$33,215 ",22.70%,1.171,1.735
PA,2002Q3,"$150,063 ","$113,904 ","$36,159 ",24.10%,1.199,1.89
PA,2002Q4,"$153,814 ","$114,263 ","$39,551 ",25.70%,1.229,2.07
PA,2003Q1,"$157,708 ","$114,402 ","$43,306 ",27.50%,1.26,2.271
PA,2003Q2,"$161,781 ","$114,574 ","$47,207 ",29.20%,1.293,2.478
PA,2003Q3,"$166,087 ","$115,243 ","$50,843 ",30.60%,1.327,2.671
PA,2003Q4,"$170,679 ","$116,838 ","$53,841 ",31.50%,1.364,2.83
PA,2004Q1,"$175,634 ","$119,601 ","$56,033 ",31.90%,1.403,2.945
PA,2004Q2,"$180,935 ","$123,190 ","$57,745 ",31.90%,1.446,3.036
PA,2004Q3,"$186,491 ","$127,026 ","$59,465 ",31.90%,1.49,3.128
PA,2004Q4,"$192,207 ","$130,550 ","$61,657 ",32.10%,1.536,3.245
PA,2005Q1,"$197,972 ","$133,331 ","$64,640 ",32.70%,1.582,3.403
PA,2005Q2,"$203,737 ","$135,548 ","$68,189 ",33.50%,1.628,3.591
PA,2005Q3,"$209,316 ","$137,477 ","$71,838 ",34.30%,1.673,3.786
PA,2005Q4,"$214,444 ","$139,406 ","$75,038 ",35.00%,1.714,3.957
PA,2006Q1,"$218,948 ","$141,525 ","$77,424 ",35.40%,1.75,4.085
PA,2006Q2,"$222,756 ","$143,756 ","$79,000 ",35.50%,1.78,4.172
PA,2006Q3,"$225,954 ","$145,884 ","$80,071 ",35.40%,1.806,4.233
PA,2006Q4,"$228,586 ","$147,707 ","$80,878 ",35.40%,1.827,4.281
PA,2007Q1,"$230,629 ","$149,194 ","$81,435 ",35.30%,1.843,4.32
PA,2007Q2,"$232,005 ","$150,440 ","$81,565 ",35.20%,1.854,4.332
PA,2007Q3,"$232,634 ","$151,883 ","$80,751 ",34.70%,1.859,4.293
PA,2007Q4,"$232,567 ","$153,890 ","$78,677 ",33.80%,1.858,4.186
PA,2008Q1,"$231,852 ","$156,668 ","$75,184 ",32.40%,1.853,4.002
PA,2008Q2,"$230,651 ","$159,792 ","$70,859 ",30.70%,1.843,3.774
PA,2008Q3,"$229,240 ","$162,674 ","$66,566 ",29.00%,1.832,3.546
PA,2008Q4,"$227,887 ","$164,725 ","$63,162 ",27.70%,1.821,3.365
PA,2009Q1,"$226,857 ","$165,536 ","$61,320 ",27.00%,1.813,3.266
PA,2009Q2,"$226,270 ","$165,437 ","$60,834 ",26.90%,1.808,3.239
PA,2009Q3,"$226,066 ","$164,927 ","$61,139 ",27.00%,1.806,3.254
PA,2009Q4,"$226,034 ","$164,512 ","$61,522 ",27.20%,1.806,3.272
PA,2010Q1,"$225,877 ","$164,499 ","$61,378 ",27.20%,1.805,3.256
PA,2010Q2,"$225,451 ","$165,159 ","$60,292 ",26.70%,1.802,3.198
PA,2010Q3,"$224,848 ","$166,322 ","$58,526 ",26.00%,1.797,3.105
PA,2010Q4,"$224,245 ","$167,919 ","$56,326 ",25.10%,1.792,2.99
PA,2011Q1,"$223,709 ","$169,937 ","$53,772 ",24.00%,1.788,2.862
PA,2011Q2,"$223,460 ","$171,957 ","$51,503 ",23.00%,1.786,2.744
PA,2011Q3,"$223,539 ","$173,822 ","$49,717 ",22.20%,1.786,2.651
PA,2011Q4,"$224,024 ","$175,288 ","$48,735 ",21.80%,1.79,2.601
PA,2012Q1,"$225,029 ","$176,182 ","$48,847 ",21.70%,1.798,2.607
PA,2012Q2,"$226,534 ","$176,744 ","$49,790 ",22.00%,1.81,2.658
PA,2012Q3,"$228,503 ","$177,235 ","$51,269 ",22.40%,1.826,2.739
PA,2012Q4,"$230,893 ","$177,936 ","$52,957 ",22.90%,1.845,2.83
PA,2013Q1,"$233,525 ","$179,062 ","$54,462 ",23.30%,1.866,2.912
PA,2013Q2,"$236,240 ","$180,558 ","$55,682 ",23.60%,1.888,2.979
PA,2013Q3,"$238,878 ","$182,300 ","$56,578 ",23.70%,1.909,3.029
PA,2013Q4,"$241,345 ","$184,165 ","$57,180 ",23.70%,1.929,3.062
PA,2014Q1,"$243,703 ","$187,550 ","$56,152 ",23.00%,1.947,3.009
PA,2014Q2,"$246,067 ","$187,646 ","$58,421 ",23.70%,1.966,3.132
PA,2014Q3,"$248,392 ","$191,535 ","$56,857 ",22.90%,1.985,3.05
PA,2014Q4,"$250,727 ","$195,323 ","$55,404 ",22.10%,2.003,2.973
PA,2015Q1,"$253,141 ","$195,408 ","$57,733 ",22.80%,2.023,3.1
PA,2015Q2,"$255,703 ","$193,420 ","$62,283 ",24.40%,2.043,3.346
PA,2015Q3,"$258,407 ","$194,351 ","$64,055 ",24.80%,2.065,3.443
PA,2015Q4,"$261,236 ","$196,069 ","$65,167 ",24.90%,2.087,3.505
PA,2016Q1,"$264,164 ","$197,901 ","$66,263 ",25.10%,2.111,3.565
RI,1975Q1,"$29,286 ","$27,822 ","$1,464 ",5.00%,0.176,0
RI,1975Q2,"$30,081 ","$28,577 ","$1,504 ",5.00%,0.181,0
RI,1975Q3,"$30,808 ","$29,268 ","$1,540 ",5.00%,0.185,0.001
RI,1975Q4,"$31,461 ","$29,888 ","$1,573 ",5.00%,0.189,0.001
RI,1976Q1,"$32,050 ","$30,448 ","$1,603 ",5.00%,0.192,0.001
RI,1976Q2,"$32,646 ","$31,014 ","$1,632 ",5.00%,0.196,0.001
RI,1976Q3,"$33,254 ","$31,592 ","$1,663 ",5.00%,0.2,0.001
RI,1976Q4,"$33,874 ","$32,180 ","$1,694 ",5.00%,0.203,0.001
RI,1977Q1,"$34,594 ","$32,864 ","$1,730 ",5.00%,0.208,0.001
RI,1977Q2,"$35,503 ","$33,728 ","$1,775 ",5.00%,0.213,0.001
RI,1977Q3,"$36,601 ","$34,771 ","$1,830 ",5.00%,0.22,0.002
RI,1977Q4,"$37,842 ","$35,950 ","$1,892 ",5.00%,0.227,0.002
RI,1978Q1,"$39,204 ","$36,545 ","$2,659 ",6.80%,0.235,0.004
RI,1978Q2,"$40,683 ","$37,028 ","$3,655 ",9.00%,0.244,0.005
RI,1978Q3,"$42,261 ","$37,598 ","$4,663 ",11.00%,0.254,0.006
RI,1978Q4,"$43,911 ","$38,330 ","$5,581 ",12.70%,0.264,0.008
RI,1979Q1,"$45,545 ","$39,272 ","$6,274 ",13.80%,0.273,0.009
RI,1979Q2,"$47,126 ","$40,358 ","$6,768 ",14.40%,0.283,0.009
RI,1979Q3,"$48,640 ","$41,498 ","$7,142 ",14.70%,0.292,0.01
RI,1979Q4,"$50,034 ","$42,598 ","$7,436 ",14.90%,0.3,0.01
RI,1980Q1,"$51,138 ","$43,572 ","$7,567 ",14.80%,0.307,0.01
RI,1980Q2,"$51,959 ","$44,487 ","$7,472 ",14.40%,0.312,0.01
RI,1980Q3,"$52,501 ","$45,371 ","$7,130 ",13.60%,0.315,0.01
RI,1980Q4,"$52,869 ","$46,267 ","$6,602 ",12.50%,0.317,0.009
RI,1981Q1,"$53,237 ","$47,228 ","$6,009 ",11.30%,0.32,0.008
RI,1981Q2,"$53,657 ","$48,231 ","$5,426 ",10.10%,0.322,0.008
RI,1981Q3,"$53,958 ","$49,291 ","$4,667 ",8.60%,0.324,0.007
RI,1981Q4,"$54,268 ","$50,413 ","$3,855 ",7.10%,0.326,0.005
RI,1982Q1,"$54,791 ","$51,589 ","$3,202 ",5.80%,0.329,0.004
RI,1982Q2,"$55,616 ","$52,775 ","$2,840 ",5.10%,0.334,0.004
RI,1982Q3,"$56,752 ","$53,915 ","$2,838 ",5.00%,0.341,0.004
RI,1982Q4,"$58,184 ","$55,275 ","$2,909 ",5.00%,0.349,0.005
RI,1983Q1,"$59,791 ","$56,801 ","$2,990 ",5.00%,0.359,0.006
RI,1983Q2,"$61,498 ","$58,424 ","$3,075 ",5.00%,0.369,0.007
RI,1983Q3,"$63,228 ","$60,066 ","$3,161 ",5.00%,0.38,0.01
RI,1983Q4,"$64,839 ","$61,597 ","$3,242 ",5.00%,0.389,0.013
RI,1984Q1,"$66,358 ","$63,040 ","$3,318 ",5.00%,0.398,0.017
RI,1984Q2,"$67,975 ","$64,576 ","$3,399 ",5.00%,0.408,0.022
RI,1984Q3,"$69,814 ","$66,323 ","$3,491 ",5.00%,0.419,0.031
RI,1984Q4,"$71,911 ","$68,316 ","$3,596 ",5.00%,0.432,0.045
RI,1985Q1,"$74,372 ","$70,056 ","$4,316 ",5.80%,0.447,0.07
RI,1985Q2,"$77,314 ","$70,575 ","$6,739 ",8.70%,0.464,0.109
RI,1985Q3,"$80,808 ","$71,043 ","$9,765 ",12.10%,0.485,0.159
RI,1985Q4,"$84,969 ","$71,429 ","$13,539 ",15.90%,0.51,0.22
RI,1986Q1,"$89,882 ","$71,721 ","$18,161 ",20.20%,0.54,0.296
RI,1986Q2,"$95,727 ","$71,973 ","$23,754 ",24.80%,0.575,0.389
RI,1986Q3,"$102,552 ","$72,260 ","$30,292 ",29.50%,0.616,0.497
RI,1986Q4,"$110,172 ","$72,657 ","$37,515 ",34.10%,0.661,0.617
RI,1987Q1,"$118,161 ","$73,229 ","$44,932 ",38.00%,0.709,0.742
RI,1987Q2,"$126,077 ","$73,933 ","$52,143 ",41.40%,0.757,0.863
RI,1987Q3,"$133,506 ","$74,741 ","$58,765 ",44.00%,0.802,0.975
RI,1987Q4,"$140,015 ","$75,614 ","$64,401 ",46.00%,0.841,1.071
RI,1988Q1,"$145,397 ","$76,521 ","$68,876 ",47.40%,0.873,1.149
RI,1988Q2,"$149,632 ","$77,418 ","$72,214 ",48.30%,0.898,1.207
RI,1988Q3,"$152,926 ","$78,283 ","$74,643 ",48.80%,0.918,1.25
RI,1988Q4,"$155,545 ","$79,091 ","$76,454 ",49.20%,0.934,1.283
RI,1989Q1,"$157,701 ","$79,878 ","$77,823 ",49.30%,0.947,1.31
RI,1989Q2,"$159,493 ","$80,457 ","$79,036 ",49.60%,0.958,1.333
RI,1989Q3,"$160,895 ","$80,855 ","$80,040 ",49.70%,0.966,1.351
RI,1989Q4,"$161,715 ","$81,037 ","$80,678 ",49.90%,0.971,1.363
RI,1990Q1,"$161,882 ","$80,912 ","$80,970 ",50.00%,0.972,1.366
RI,1990Q2,"$161,511 ","$81,009 ","$80,502 ",49.80%,0.97,1.359
RI,1990Q3,"$159,816 ","$81,529 ","$78,287 ",49.00%,0.959,1.322
RI,1990Q4,"$157,880 ","$82,785 ","$75,095 ",47.60%,0.948,1.269
RI,1991Q1,"$155,875 ","$84,965 ","$70,910 ",45.50%,0.936,1.199
RI,1991Q2,"$153,878 ","$87,635 ","$66,243 ",43.00%,0.924,1.121
RI,1991Q3,"$152,090 ","$90,271 ","$61,819 ",40.60%,0.913,1.047
RI,1991Q4,"$150,636 ","$92,334 ","$58,302 ",38.70%,0.904,0.989
RI,1992Q1,"$149,441 ","$93,552 ","$55,889 ",37.40%,0.897,0.951
RI,1992Q2,"$148,412 ","$93,855 ","$54,557 ",36.80%,0.891,0.928
RI,1992Q3,"$147,529 ","$93,727 ","$53,802 ",36.50%,0.886,0.915
RI,1992Q4,"$146,666 ","$93,534 ","$53,132 ",36.20%,0.881,0.902
RI,1993Q1,"$145,724 ","$93,401 ","$52,322 ",35.90%,0.875,0.884
RI,1993Q2,"$144,834 ","$93,652 ","$51,182 ",35.30%,0.87,0.863
RI,1993Q3,"$144,064 ","$93,987 ","$50,077 ",34.80%,0.865,0.843
RI,1993Q4,"$143,452 ","$94,267 ","$49,185 ",34.30%,0.861,0.828
RI,1994Q1,"$142,993 ","$94,397 ","$48,596 ",34.00%,0.858,0.817
RI,1994Q2,"$142,581 ","$94,538 ","$48,043 ",33.70%,0.856,0.808
RI,1994Q3,"$142,105 ","$94,872 ","$47,233 ",33.20%,0.853,0.795
RI,1994Q4,"$141,590 ","$95,590 ","$46,000 ",32.50%,0.85,0.775
RI,1995Q1,"$141,114 ","$96,884 ","$44,229 ",31.30%,0.847,0.747
RI,1995Q2,"$140,612 ","$98,378 ","$42,234 ",30.00%,0.844,0.714
RI,1995Q3,"$140,103 ","$99,879 ","$40,224 ",28.70%,0.841,0.681
RI,1995Q4,"$139,611 ","$101,118 ","$38,492 ",27.60%,0.838,0.652
RI,1996Q1,"$139,114 ","$101,863 ","$37,252 ",26.80%,0.835,0.631
RI,1996Q2,"$138,667 ","$102,284 ","$36,383 ",26.20%,0.833,0.617
RI,1996Q3,"$138,294 ","$102,505 ","$35,789 ",25.90%,0.83,0.607
RI,1996Q4,"$138,025 ","$102,682 ","$35,342 ",25.60%,0.829,0.601
RI,1997Q1,"$137,985 ","$102,940 ","$35,045 ",25.40%,0.828,0.596
RI,1997Q2,"$138,178 ","$103,288 ","$34,890 ",25.30%,0.83,0.595
RI,1997Q3,"$138,662 ","$103,693 ","$34,969 ",25.20%,0.832,0.597
RI,1997Q4,"$139,517 ","$104,129 ","$35,388 ",25.40%,0.838,0.605
RI,1998Q1,"$140,722 ","$104,589 ","$36,132 ",25.70%,0.845,0.62
RI,1998Q2,"$142,234 ","$104,997 ","$37,237 ",26.20%,0.854,0.64
